transaction_id,date,month,quarter,channel,campaign_objective,customer_segment,lifecycle_stage,device,geo_region,ad_budget_level,campaign_daily_spend_usd,cost_attributed_usd,landing_variant,cta_variant,lead_magnet,checkout_simplified,webinar_invited,webinar_attended,new_product_offer,lead_score,converted_to_sale,days_to_close,aov_usd,revenue_usd,gross_margin_pct,gross_profit_usd,contribution_profit_usd
TX-000124,2024-01-07,2024-01,2024Q1,Webinar,nurture,B2B Services,known_lead,mobile,ES,organic_or_owned,6.59,6.0,baseline,standard,0,0,0,0,0,83,0,,0.0,0.0,0.812,0.0,-6.0
TX-000125,2024-01-07,2024-01,2024Q1,TikTok Ads,evergreen,Enterprise,new_visitor,mobile,CO,low,177.36,5.6,baseline,standard,0,0,0,0,0,75,0,,0.0,0.0,0.649,0.0,-5.6
TX-000126,2024-01-07,2024-01,2024Q1,TikTok Ads,cold_acquisition,Ecommerce,new_visitor,desktop,ES,low,95.32,7.79,baseline,standard,0,0,0,0,0,46,0,,0.0,0.0,0.689,0.0,-7.79
TX-000127,2024-01-07,2024-01,2024Q1,Webinar,nurture,B2B Services,new_visitor,desktop,MX,organic_or_owned,14.03,5.7,baseline,standard,0,0,0,0,0,58,0,,0.0,0.0,0.76,0.0,-5.7
TX-000128,2024-01-07,2024-01,2024Q1,Email,nurture,B2B Services,new_visitor,desktop,AR,organic_or_owned,60.93,0.6,baseline,standard,0,0,0,0,0,48,0,,0.0,0.0,0.821,0.0,-0.6
TX-000129,2024-01-07,2024-01,2024Q1,SEO / Blog,retargeting,Ecommerce,known_lead,mobile,ES,organic_or_owned,37.77,2.52,baseline,standard,0,0,0,0,0,68,1,15,1309.39,1309.39,0.712,932.29,907.77
TX-000130,2024-01-07,2024-01,2024Q1,Facebook Ads,retargeting,Ecommerce,known_lead,desktop,ES,low,247.65,10.26,baseline,standard,0,0,0,0,0,66,0,,0.0,0.0,0.741,0.0,-10.26
TX-000131,2024-01-07,2024-01,2024Q1,SEO / Blog,nurture,Ecommerce,new_visitor,desktop,AR,organic_or_owned,46.34,1.19,baseline,standard,0,0,0,0,0,62,0,,0.0,0.0,0.791,0.0,-1.19
TX-000132,2024-01-07,2024-01,2024Q1,TikTok Ads,cold_acquisition,B2B Services,new_visitor,desktop,ES,low,96.11,6.86,baseline,standard,0,0,0,0,0,50,0,,0.0,0.0,0.678,0.0,-6.86
TX-000133,2024-01-07,2024-01,2024Q1,Email,nurture,Creator,returning_customer,desktop,CL,organic_or_owned,19.49,0.6,baseline,standard,0,0,0,0,0,80,1,6,623.88,623.88,0.771,481.01,458.41
TX-000134,2024-01-07,2024-01,2024Q1,Google Ads,retargeting,Creator,returning_customer,desktop,US Hispanic,low,202.07,9.8,baseline,standard,0,0,0,0,0,53,0,,0.0,0.0,0.773,0.0,-9.8
TX-000135,2024-01-07,2024-01,2024Q1,Afiliados,nurture,Creator,known_lead,desktop,AR,organic_or_owned,0.0,8.25,baseline,standard,0,0,0,0,0,60,0,,0.0,0.0,0.648,0.0,-8.25
TX-000136,2024-01-07,2024-01,2024Q1,TikTok Ads,cold_acquisition,Enterprise,new_visitor,mobile,MX,low,228.66,9.45,baseline,standard,0,0,0,0,0,44,0,,0.0,0.0,0.744,0.0,-9.45
TX-000137,2024-01-07,2024-01,2024Q1,Google Ads,cold_acquisition,Creator,known_lead,desktop,AR,low,52.72,13.18,baseline,standard,0,0,0,0,0,65,0,,0.0,0.0,0.659,0.0,-13.18
TX-000138,2024-01-07,2024-01,2024Q1,Facebook Ads,cold_acquisition,Enterprise,returning_customer,mobile,CO,low,309.32,8.72,baseline,standard,0,0,0,0,0,79,0,,0.0,0.0,0.76,0.0,-8.72
TX-000139,2024-01-07,2024-01,2024Q1,Google Ads,nurture,Ecommerce,new_visitor,mobile,ES,low,243.97,9.07,baseline,standard,0,0,0,0,0,61,0,,0.0,0.0,0.608,0.0,-9.07
TX-000140,2024-01-07,2024-01,2024Q1,Facebook Ads,cold_acquisition,SMB,known_lead,mobile,US Hispanic,low,324.92,12.66,baseline,standard,0,0,0,0,0,57,0,,0.0,0.0,0.712,0.0,-12.66
TX-000141,2024-01-07,2024-01,2024Q1,Afiliados,cold_acquisition,Ecommerce,new_visitor,desktop,CL,organic_or_owned,0.0,7.92,baseline,standard,0,0,0,0,0,56,0,,0.0,0.0,0.711,0.0,-7.92
TX-000142,2024-01-07,2024-01,2024Q1,Afiliados,cold_acquisition,Creator,new_visitor,mobile,MX,organic_or_owned,8.43,6.3,baseline,standard,0,0,0,0,0,38,0,,0.0,0.0,0.706,0.0,-6.3
TX-000143,2024-01-07,2024-01,2024Q1,TikTok Ads,launch,Enterprise,known_lead,desktop,US Hispanic,low,115.9,6.05,baseline,standard,0,0,0,0,0,64,1,4,1716.95,1716.95,0.685,1176.11,1148.06
TX-000144,2024-01-07,2024-01,2024Q1,TikTok Ads,cold_acquisition,SMB,new_visitor,desktop,CL,low,217.28,8.05,baseline,standard,0,0,0,0,0,40,0,,0.0,0.0,0.696,0.0,-8.05
TX-000145,2024-01-07,2024-01,2024Q1,Webinar,retargeting,Ecommerce,new_visitor,desktop,ES,organic_or_owned,0.0,7.02,baseline,standard,0,0,0,0,0,53,0,,0.0,0.0,0.777,0.0,-7.02
TX-000146,2024-01-07,2024-01,2024Q1,SEO / Blog,nurture,SMB,new_visitor,mobile,AR,organic_or_owned,0.0,1.97,baseline,standard,0,0,0,0,0,46,0,,0.0,0.0,0.713,0.0,-1.97
TX-000147,2024-01-07,2024-01,2024Q1,TikTok Ads,retargeting,Creator,new_visitor,mobile,CO,low,229.49,9.31,baseline,standard,0,0,0,0,0,44,0,,0.0,0.0,0.743,0.0,-9.31
TX-000148,2024-01-07,2024-01,2024Q1,Facebook Ads,cold_acquisition,B2B Services,known_lead,desktop,ES,low,326.8,11.76,baseline,standard,0,0,0,0,0,63,0,,0.0,0.0,0.692,0.0,-11.76
TX-000149,2024-01-08,2024-01,2024Q1,Facebook Ads,cold_acquisition,Enterprise,new_visitor,desktop,MX,low,278.4,13.15,baseline,standard,0,0,0,0,0,57,1,3,2535.76,2535.76,0.736,1866.32,1831.17
TX-000150,2024-01-08,2024-01,2024Q1,Email,evergreen,Ecommerce,known_lead,desktop,MX,organic_or_owned,54.0,1.1,baseline,standard,0,0,0,0,0,93,0,,0.0,0.0,0.763,0.0,-1.1
TX-000151,2024-01-08,2024-01,2024Q1,Email,nurture,SMB,new_visitor,desktop,ES,organic_or_owned,22.59,0.56,baseline,standard,0,0,0,0,0,60,0,,0.0,0.0,0.83,0.0,-0.56
TX-000152,2024-01-08,2024-01,2024Q1,Afiliados,evergreen,Creator,known_lead,desktop,CL,organic_or_owned,0.0,7.67,baseline,standard,0,0,0,0,0,61,0,,0.0,0.0,0.688,0.0,-7.67
TX-000153,2024-01-08,2024-01,2024Q1,Google Ads,nurture,B2B Services,new_visitor,mobile,CL,low,258.63,8.81,baseline,standard,0,0,0,0,0,63,0,,0.0,0.0,0.755,0.0,-8.81
TX-000154,2024-01-08,2024-01,2024Q1,Email,retargeting,Ecommerce,new_visitor,mobile,AR,organic_or_owned,7.27,0.54,baseline,standard,0,0,0,0,0,60,0,,0.0,0.0,0.809,0.0,-0.54
TX-000155,2024-01-08,2024-01,2024Q1,SEO / Blog,evergreen,Creator,new_visitor,tablet,US Hispanic,organic_or_owned,29.76,1.5,baseline,standard,0,0,0,0,0,54,0,,0.0,0.0,0.746,0.0,-1.5
TX-000156,2024-01-08,2024-01,2024Q1,Google Ads,cold_acquisition,B2B Services,known_lead,desktop,MX,low,229.07,8.93,baseline,standard,0,0,0,0,0,83,0,,0.0,0.0,0.693,0.0,-8.93
TX-000157,2024-01-08,2024-01,2024Q1,SEO / Blog,retargeting,B2B Services,new_visitor,desktop,CL,organic_or_owned,0.0,1.51,baseline,standard,0,0,0,0,0,64,1,4,977.65,977.65,0.72,703.91,680.4
TX-000158,2024-01-08,2024-01,2024Q1,TikTok Ads,evergreen,B2B Services,new_visitor,mobile,ES,low,221.39,7.14,baseline,standard,0,0,0,0,0,54,0,,0.0,0.0,0.727,0.0,-7.14
TX-000159,2024-01-08,2024-01,2024Q1,TikTok Ads,launch,B2B Services,returning_customer,desktop,AR,low,98.9,7.96,baseline,standard,0,0,0,0,0,62,0,,0.0,0.0,0.683,0.0,-7.96
TX-000160,2024-01-09,2024-01,2024Q1,Facebook Ads,retargeting,B2B Services,new_visitor,mobile,MX,low,256.37,13.99,baseline,standard,0,0,0,0,0,84,1,5,781.86,781.86,0.692,541.05,505.06
TX-000161,2024-01-09,2024-01,2024Q1,TikTok Ads,cold_acquisition,Creator,new_visitor,desktop,ES,low,162.24,5.93,baseline,standard,0,0,0,0,0,38,0,,0.0,0.0,0.654,0.0,-5.93
TX-000162,2024-01-09,2024-01,2024Q1,TikTok Ads,cold_acquisition,Ecommerce,new_visitor,tablet,US Hispanic,low,164.61,7.27,baseline,standard,0,0,0,0,0,47,0,,0.0,0.0,0.738,0.0,-7.27
TX-000163,2024-01-09,2024-01,2024Q1,Email,nurture,Creator,new_visitor,tablet,ES,organic_or_owned,0.0,0.62,baseline,standard,0,0,0,0,0,49,0,,0.0,0.0,0.758,0.0,-0.62
TX-000164,2024-01-09,2024-01,2024Q1,Email,evergreen,B2B Services,new_visitor,mobile,CL,organic_or_owned,0.0,0.56,baseline,standard,0,0,0,0,0,64,0,,0.0,0.0,0.776,0.0,-0.56
TX-000165,2024-01-09,2024-01,2024Q1,Facebook Ads,cold_acquisition,Ecommerce,new_visitor,mobile,MX,low,267.04,13.42,baseline,standard,0,0,0,0,0,45,0,,0.0,0.0,0.743,0.0,-13.42
TX-000166,2024-01-09,2024-01,2024Q1,Email,nurture,B2B Services,known_lead,mobile,ES,organic_or_owned,0.0,1.01,baseline,standard,0,0,0,0,0,94,0,,0.0,0.0,0.749,0.0,-1.01
TX-000167,2024-01-09,2024-01,2024Q1,TikTok Ads,cold_acquisition,Ecommerce,known_lead,desktop,ES,low,242.94,7.38,baseline,standard,0,0,0,0,0,30,0,,0.0,0.0,0.694,0.0,-7.38
TX-000168,2024-01-09,2024-01,2024Q1,TikTok Ads,evergreen,Ecommerce,returning_customer,mobile,ES,low,299.72,8.03,baseline,standard,0,0,0,0,0,77,0,,0.0,0.0,0.759,0.0,-8.03
TX-000169,2024-01-09,2024-01,2024Q1,Email,nurture,B2B Services,new_visitor,mobile,AR,organic_or_owned,8.99,1.07,baseline,standard,0,0,0,0,0,78,0,,0.0,0.0,0.742,0.0,-1.07
TX-000170,2024-01-09,2024-01,2024Q1,Afiliados,cold_acquisition,B2B Services,known_lead,tablet,US Hispanic,organic_or_owned,0.0,7.87,baseline,standard,0,0,0,0,0,49,0,,0.0,0.0,0.656,0.0,-7.87
TX-000171,2024-01-09,2024-01,2024Q1,Email,launch,B2B Services,new_visitor,tablet,AR,organic_or_owned,34.92,0.64,baseline,standard,0,0,0,0,0,60,0,,0.0,0.0,0.796,0.0,-0.64
TX-000172,2024-01-09,2024-01,2024Q1,Facebook Ads,retargeting,Enterprise,known_lead,mobile,ES,low,320.27,10.41,baseline,standard,0,0,0,0,0,61,0,,0.0,0.0,0.693,0.0,-10.41
TX-000173,2024-01-09,2024-01,2024Q1,Google Ads,launch,B2B Services,returning_customer,desktop,ES,low,262.08,12.31,baseline,standard,0,0,0,0,0,76,0,,0.0,0.0,0.744,0.0,-12.31
TX-000174,2024-01-09,2024-01,2024Q1,Facebook Ads,launch,Creator,known_lead,desktop,MX,low,260.31,10.41,baseline,standard,0,0,0,0,0,50,0,,0.0,0.0,0.658,0.0,-10.41
TX-000175,2024-01-09,2024-01,2024Q1,Facebook Ads,launch,SMB,known_lead,desktop,MX,low,386.41,9.39,baseline,standard,0,0,0,0,0,54,0,,0.0,0.0,0.722,0.0,-9.39
TX-000176,2024-01-09,2024-01,2024Q1,Email,nurture,SMB,known_lead,mobile,ES,organic_or_owned,52.52,0.7,baseline,standard,0,0,0,0,0,52,0,,0.0,0.0,0.776,0.0,-0.7
TX-000177,2024-01-09,2024-01,2024Q1,SEO / Blog,evergreen,Creator,new_visitor,mobile,ES,organic_or_owned,0.0,2.6,baseline,standard,0,0,0,0,0,64,0,,0.0,0.0,0.76,0.0,-2.6
TX-000178,2024-01-09,2024-01,2024Q1,Facebook Ads,cold_acquisition,Creator,new_visitor,desktop,US Hispanic,low,465.26,12.54,baseline,standard,0,0,0,0,0,32,0,,0.0,0.0,0.696,0.0,-12.54
TX-000179,2024-01-10,2024-01,2024Q1,Facebook Ads,retargeting,Ecommerce,known_lead,desktop,ES,low,221.78,11.38,baseline,standard,0,0,0,0,0,44,1,6,931.61,931.61,0.761,708.96,675.58
TX-000180,2024-01-10,2024-01,2024Q1,Email,retargeting,SMB,new_visitor,mobile,ES,organic_or_owned,11.28,0.84,baseline,standard,0,0,0,0,0,53,1,1,715.58,715.58,0.741,530.24,507.4
TX-000181,2024-01-10,2024-01,2024Q1,Email,nurture,Creator,new_visitor,mobile,US Hispanic,organic_or_owned,0.0,0.8,baseline,standard,0,0,0,0,0,62,1,4,653.58,653.58,0.792,517.64,494.84
TX-000182,2024-01-10,2024-01,2024Q1,Email,evergreen,Creator,new_visitor,mobile,US Hispanic,organic_or_owned,0.0,0.57,baseline,standard,0,0,0,0,0,56,0,,0.0,0.0,0.78,0.0,-0.57
TX-000183,2024-01-10,2024-01,2024Q1,Facebook Ads,nurture,B2B Services,new_visitor,mobile,ES,low,299.86,9.8,baseline,standard,0,0,0,0,0,32,0,,0.0,0.0,0.755,0.0,-9.8
TX-000184,2024-01-10,2024-01,2024Q1,Afiliados,evergreen,B2B Services,known_lead,mobile,CO,organic_or_owned,8.93,7.88,baseline,standard,0,0,0,0,0,84,0,,0.0,0.0,0.686,0.0,-7.88
TX-000185,2024-01-10,2024-01,2024Q1,Email,nurture,B2B Services,new_visitor,mobile,CO,organic_or_owned,17.62,0.81,baseline,standard,0,0,0,0,0,82,0,,0.0,0.0,0.754,0.0,-0.81
TX-000186,2024-01-10,2024-01,2024Q1,Afiliados,evergreen,Ecommerce,returning_customer,mobile,ES,organic_or_owned,0.0,6.6,baseline,standard,0,0,0,0,0,67,0,,0.0,0.0,0.69,0.0,-6.6
TX-000187,2024-01-10,2024-01,2024Q1,Facebook Ads,cold_acquisition,Creator,known_lead,mobile,ES,low,413.26,11.55,baseline,standard,0,0,0,0,0,26,0,,0.0,0.0,0.696,0.0,-11.55
TX-000188,2024-01-11,2024-01,2024Q1,Google Ads,nurture,SMB,new_visitor,desktop,ES,low,186.19,11.15,baseline,standard,0,0,0,0,0,51,0,,0.0,0.0,0.717,0.0,-11.15
TX-000189,2024-01-11,2024-01,2024Q1,Email,nurture,B2B Services,known_lead,desktop,AR,organic_or_owned,0.0,0.53,baseline,standard,0,0,0,0,0,84,0,,0.0,0.0,0.683,0.0,-0.53
TX-000190,2024-01-11,2024-01,2024Q1,Afiliados,launch,SMB,new_visitor,desktop,CO,organic_or_owned,6.5,8.48,baseline,standard,0,0,0,0,0,39,0,,0.0,0.0,0.639,0.0,-8.48
TX-000191,2024-01-11,2024-01,2024Q1,TikTok Ads,retargeting,Creator,known_lead,mobile,ES,low,59.92,8.86,baseline,standard,0,0,0,0,0,69,0,,0.0,0.0,0.725,0.0,-8.86
TX-000192,2024-01-11,2024-01,2024Q1,SEO / Blog,evergreen,Ecommerce,new_visitor,mobile,AR,organic_or_owned,52.76,2.32,baseline,standard,0,0,0,0,0,64,0,,0.0,0.0,0.699,0.0,-2.32
TX-000193,2024-01-11,2024-01,2024Q1,Email,nurture,SMB,new_visitor,desktop,ES,organic_or_owned,2.53,0.56,baseline,standard,0,0,0,0,0,57,0,,0.0,0.0,0.757,0.0,-0.56
TX-000194,2024-01-11,2024-01,2024Q1,SEO / Blog,nurture,Ecommerce,known_lead,mobile,ES,organic_or_owned,0.0,2.16,baseline,standard,0,0,0,0,0,53,0,,0.0,0.0,0.736,0.0,-2.16
TX-000195,2024-01-11,2024-01,2024Q1,SEO / Blog,launch,Creator,known_lead,mobile,ES,organic_or_owned,8.42,1.39,baseline,standard,0,0,0,0,0,71,0,,0.0,0.0,0.702,0.0,-1.39
TX-000196,2024-01-11,2024-01,2024Q1,Google Ads,cold_acquisition,Ecommerce,known_lead,desktop,CO,low,220.95,9.61,baseline,standard,0,0,0,0,0,53,0,,0.0,0.0,0.74,0.0,-9.61
TX-000197,2024-01-11,2024-01,2024Q1,Email,evergreen,SMB,known_lead,mobile,ES,organic_or_owned,10.47,0.8,baseline,standard,0,0,0,0,0,66,0,,0.0,0.0,0.756,0.0,-0.8
TX-000198,2024-01-11,2024-01,2024Q1,SEO / Blog,evergreen,SMB,returning_customer,mobile,US Hispanic,organic_or_owned,0.0,1.56,baseline,standard,0,0,0,0,0,83,0,,0.0,0.0,0.766,0.0,-1.56
TX-000199,2024-01-11,2024-01,2024Q1,Google Ads,cold_acquisition,Ecommerce,new_visitor,desktop,ES,low,210.43,10.02,baseline,standard,0,0,0,0,0,44,0,,0.0,0.0,0.701,0.0,-10.02
TX-000200,2024-01-11,2024-01,2024Q1,Afiliados,cold_acquisition,Creator,new_visitor,mobile,ES,organic_or_owned,64.8,6.96,baseline,standard,0,0,0,0,0,60,0,,0.0,0.0,0.685,0.0,-6.96
TX-000201,2024-01-11,2024-01,2024Q1,Webinar,retargeting,B2B Services,known_lead,mobile,MX,organic_or_owned,22.06,7.11,baseline,standard,0,0,0,0,0,81,1,6,1231.19,1231.19,0.748,920.93,891.82
TX-000202,2024-01-11,2024-01,2024Q1,Email,nurture,B2B Services,new_visitor,mobile,MX,organic_or_owned,5.73,0.69,baseline,standard,0,0,0,0,0,67,0,,0.0,0.0,0.801,0.0,-0.69
TX-000203,2024-01-11,2024-01,2024Q1,Facebook Ads,cold_acquisition,B2B Services,known_lead,mobile,US Hispanic,low,312.33,7.8,baseline,standard,0,0,0,0,0,56,0,,0.0,0.0,0.743,0.0,-7.8
TX-000204,2024-01-11,2024-01,2024Q1,SEO / Blog,evergreen,Ecommerce,new_visitor,desktop,ES,organic_or_owned,0.0,1.79,baseline,standard,0,0,0,0,0,62,0,,0.0,0.0,0.756,0.0,-1.79
TX-000205,2024-01-12,2024-01,2024Q1,TikTok Ads,retargeting,Enterprise,new_visitor,desktop,US Hispanic,low,182.39,5.05,baseline,standard,0,0,0,0,0,53,0,,0.0,0.0,0.661,0.0,-5.05
TX-000206,2024-01-12,2024-01,2024Q1,SEO / Blog,launch,Creator,known_lead,mobile,MX,organic_or_owned,43.16,2.25,baseline,standard,0,0,0,0,0,63,0,,0.0,0.0,0.756,0.0,-2.25
TX-000207,2024-01-12,2024-01,2024Q1,Email,evergreen,Ecommerce,known_lead,mobile,ES,organic_or_owned,3.42,0.62,baseline,standard,0,0,0,0,0,53,0,,0.0,0.0,0.815,0.0,-0.62
TX-000208,2024-01-12,2024-01,2024Q1,Google Ads,retargeting,Creator,known_lead,mobile,MX,low,230.69,10.03,baseline,standard,0,0,0,0,0,57,0,,0.0,0.0,0.656,0.0,-10.03
TX-000209,2024-01-12,2024-01,2024Q1,TikTok Ads,cold_acquisition,Enterprise,new_visitor,mobile,MX,low,115.36,6.63,baseline,standard,0,0,0,0,0,61,0,,0.0,0.0,0.677,0.0,-6.63
TX-000210,2024-01-12,2024-01,2024Q1,TikTok Ads,evergreen,Ecommerce,known_lead,desktop,ES,low,199.8,9.34,baseline,standard,0,0,0,0,0,60,0,,0.0,0.0,0.676,0.0,-9.34
TX-000211,2024-01-12,2024-01,2024Q1,Webinar,nurture,SMB,known_lead,desktop,MX,organic_or_owned,0.0,4.29,baseline,standard,0,0,0,0,0,77,0,,0.0,0.0,0.75,0.0,-4.29
TX-000212,2024-01-12,2024-01,2024Q1,TikTok Ads,evergreen,Creator,known_lead,desktop,CL,low,202.48,7.33,baseline,standard,0,0,0,0,0,56,0,,0.0,0.0,0.688,0.0,-7.33
TX-000213,2024-01-12,2024-01,2024Q1,Facebook Ads,cold_acquisition,Enterprise,known_lead,desktop,ES,low,226.84,18.74,baseline,standard,0,0,0,0,0,67,0,,0.0,0.0,0.744,0.0,-18.74
TX-000214,2024-01-12,2024-01,2024Q1,Facebook Ads,cold_acquisition,B2B Services,new_visitor,desktop,ES,low,297.58,10.89,baseline,standard,0,0,0,0,0,55,0,,0.0,0.0,0.75,0.0,-10.89
TX-000215,2024-01-12,2024-01,2024Q1,SEO / Blog,retargeting,SMB,known_lead,desktop,ES,organic_or_owned,60.86,1.46,baseline,standard,0,0,0,0,0,64,0,,0.0,0.0,0.743,0.0,-1.46
TX-000216,2024-01-12,2024-01,2024Q1,TikTok Ads,retargeting,Enterprise,known_lead,desktop,CL,low,46.1,6.59,baseline,standard,0,0,0,0,0,70,0,,0.0,0.0,0.73,0.0,-6.59
TX-000217,2024-01-12,2024-01,2024Q1,Email,launch,SMB,new_visitor,desktop,ES,organic_or_owned,0.0,0.77,baseline,standard,0,0,0,0,0,46,0,,0.0,0.0,0.686,0.0,-0.77
TX-000218,2024-01-13,2024-01,2024Q1,SEO / Blog,nurture,SMB,new_visitor,desktop,MX,organic_or_owned,0.0,2.03,baseline,standard,0,0,0,0,0,56,0,,0.0,0.0,0.729,0.0,-2.03
TX-000219,2024-01-13,2024-01,2024Q1,SEO / Blog,cold_acquisition,SMB,new_visitor,mobile,ES,organic_or_owned,8.44,1.79,baseline,standard,0,0,0,0,0,40,0,,0.0,0.0,0.782,0.0,-1.79
TX-000220,2024-01-13,2024-01,2024Q1,Email,nurture,SMB,known_lead,mobile,ES,organic_or_owned,0.0,0.68,baseline,standard,0,0,0,0,0,78,0,,0.0,0.0,0.76,0.0,-0.68
TX-000221,2024-01-13,2024-01,2024Q1,Facebook Ads,cold_acquisition,B2B Services,known_lead,mobile,CL,low,436.31,11.44,baseline,standard,0,0,0,0,0,85,0,,0.0,0.0,0.714,0.0,-11.44
TX-000222,2024-01-13,2024-01,2024Q1,Email,nurture,B2B Services,new_visitor,mobile,MX,organic_or_owned,0.0,0.89,baseline,standard,0,0,0,0,0,72,0,,0.0,0.0,0.787,0.0,-0.89
TX-000223,2024-01-13,2024-01,2024Q1,Google Ads,launch,Enterprise,new_visitor,desktop,US Hispanic,low,263.04,9.51,baseline,standard,0,0,0,0,0,74,0,,0.0,0.0,0.72,0.0,-9.51
TX-000224,2024-01-13,2024-01,2024Q1,Facebook Ads,nurture,Ecommerce,returning_customer,desktop,MX,low,314.76,11.63,baseline,standard,0,0,0,0,0,79,0,,0.0,0.0,0.746,0.0,-11.63
TX-000225,2024-01-13,2024-01,2024Q1,Email,nurture,SMB,new_visitor,desktop,ES,organic_or_owned,22.73,0.7,baseline,standard,0,0,0,0,0,64,0,,0.0,0.0,0.752,0.0,-0.7
TX-000226,2024-01-13,2024-01,2024Q1,Google Ads,retargeting,B2B Services,new_visitor,mobile,CL,low,257.11,13.56,baseline,standard,0,0,0,0,0,56,1,6,1049.38,1049.38,0.777,815.37,779.81
TX-000227,2024-01-13,2024-01,2024Q1,Facebook Ads,cold_acquisition,B2B Services,returning_customer,desktop,ES,low,262.94,11.6,baseline,standard,0,0,0,0,0,90,0,,0.0,0.0,0.678,0.0,-11.6
TX-000228,2024-01-13,2024-01,2024Q1,SEO / Blog,cold_acquisition,SMB,new_visitor,desktop,MX,organic_or_owned,38.47,1.48,baseline,standard,0,0,0,0,0,63,0,,0.0,0.0,0.771,0.0,-1.48
TX-000229,2024-01-13,2024-01,2024Q1,Google Ads,launch,Enterprise,returning_customer,desktop,ES,low,194.83,7.98,baseline,standard,0,0,0,0,0,77,0,,0.0,0.0,0.73,0.0,-7.98
TX-000230,2024-01-13,2024-01,2024Q1,Afiliados,nurture,B2B Services,known_lead,desktop,MX,organic_or_owned,37.26,7.53,baseline,standard,0,0,0,0,0,55,0,,0.0,0.0,0.61,0.0,-7.53
TX-000231,2024-01-13,2024-01,2024Q1,SEO / Blog,evergreen,Creator,known_lead,desktop,ES,organic_or_owned,3.04,1.57,baseline,standard,0,0,0,0,0,70,0,,0.0,0.0,0.753,0.0,-1.57
TX-000232,2024-01-13,2024-01,2024Q1,SEO / Blog,evergreen,Ecommerce,known_lead,mobile,CO,organic_or_owned,23.81,2.62,baseline,standard,0,0,0,0,0,64,0,,0.0,0.0,0.694,0.0,-2.62
TX-000233,2024-01-13,2024-01,2024Q1,TikTok Ads,cold_acquisition,B2B Services,new_visitor,desktop,ES,low,235.27,7.49,baseline,standard,0,0,0,0,0,43,0,,0.0,0.0,0.666,0.0,-7.49
TX-000234,2024-01-13,2024-01,2024Q1,Facebook Ads,retargeting,Ecommerce,known_lead,desktop,CO,low,299.83,13.33,baseline,standard,0,0,0,0,0,51,0,,0.0,0.0,0.657,0.0,-13.33
TX-000235,2024-01-13,2024-01,2024Q1,Email,nurture,Creator,new_visitor,desktop,CL,organic_or_owned,36.56,0.9,baseline,standard,0,0,0,0,0,44,0,,0.0,0.0,0.795,0.0,-0.9
TX-000236,2024-01-13,2024-01,2024Q1,Facebook Ads,retargeting,SMB,new_visitor,desktop,MX,low,299.74,14.03,baseline,standard,0,0,0,0,0,33,0,,0.0,0.0,0.751,0.0,-14.03
TX-000237,2024-01-13,2024-01,2024Q1,SEO / Blog,nurture,Creator,known_lead,desktop,ES,organic_or_owned,0.0,2.42,baseline,standard,0,0,0,0,0,70,0,,0.0,0.0,0.74,0.0,-2.42
TX-000238,2024-01-14,2024-01,2024Q1,Google Ads,launch,Creator,new_visitor,mobile,CO,low,180.75,11.98,baseline,standard,0,0,0,0,0,53,0,,0.0,0.0,0.743,0.0,-11.98
TX-000239,2024-01-14,2024-01,2024Q1,SEO / Blog,nurture,B2B Services,known_lead,desktop,ES,organic_or_owned,15.91,2.36,baseline,standard,0,0,0,0,0,68,0,,0.0,0.0,0.728,0.0,-2.36
TX-000240,2024-01-14,2024-01,2024Q1,Google Ads,cold_acquisition,Ecommerce,new_visitor,desktop,CO,low,191.33,10.9,baseline,standard,0,0,0,0,0,48,0,,0.0,0.0,0.707,0.0,-10.9
TX-000241,2024-01-14,2024-01,2024Q1,SEO / Blog,evergreen,B2B Services,known_lead,mobile,US Hispanic,organic_or_owned,3.56,1.32,baseline,standard,0,0,0,0,0,61,0,,0.0,0.0,0.704,0.0,-1.32
TX-000242,2024-01-14,2024-01,2024Q1,Afiliados,nurture,B2B Services,new_visitor,desktop,ES,organic_or_owned,0.0,6.95,baseline,standard,0,0,0,0,0,44,1,3,861.52,861.52,0.675,581.53,552.58
TX-000243,2024-01-14,2024-01,2024Q1,Facebook Ads,cold_acquisition,Enterprise,new_visitor,mobile,ES,low,333.04,10.33,baseline,standard,0,0,0,0,0,55,0,,0.0,0.0,0.723,0.0,-10.33
TX-000244,2024-01-14,2024-01,2024Q1,Afiliados,launch,Creator,new_visitor,desktop,ES,organic_or_owned,6.7,5.85,baseline,standard,0,0,0,0,0,44,0,,0.0,0.0,0.688,0.0,-5.85
TX-000245,2024-01-14,2024-01,2024Q1,Afiliados,retargeting,B2B Services,new_visitor,mobile,AR,organic_or_owned,0.0,5.55,baseline,standard,0,0,0,0,0,45,0,,0.0,0.0,0.66,0.0,-5.55
TX-000246,2024-01-14,2024-01,2024Q1,Afiliados,cold_acquisition,Ecommerce,known_lead,desktop,AR,organic_or_owned,50.16,6.49,baseline,standard,0,0,0,0,0,46,0,,0.0,0.0,0.682,0.0,-6.49
TX-000247,2024-01-14,2024-01,2024Q1,TikTok Ads,cold_acquisition,SMB,new_visitor,mobile,ES,low,143.54,7.71,baseline,standard,0,0,0,0,0,46,0,,0.0,0.0,0.716,0.0,-7.71
TX-000248,2024-01-14,2024-01,2024Q1,Facebook Ads,cold_acquisition,B2B Services,known_lead,desktop,CL,low,232.68,15.09,baseline,standard,0,0,0,0,0,52,0,,0.0,0.0,0.747,0.0,-15.09
